Time & Date,Currency,Amount,Payment Type,Payment Provider,City,Order Type,Order ID,Name,Quantity,Discount,Shipping,Status
"30/5/2021, 12:29:32 PM",INR,655,Single payment,Razorpay,Nagpur,eCom Platform,ee35c72f-0c12-4b71-8958-ee6a65b96d40,Make your own sample Bundle Gloss 5:24K rose lip oil Gloss | Gloss 4:Kiwi Punch | Gloss 3:Lucid | Gloss 2:Golden hour | Gloss 1:Euphoria,1,105,60,Successful
"30/5/2021, 12:16:57 PM",INR,825,Single payment,Razorpay,Kolkata,eCom Platform,8442cc51-8e25-485b-8360-8e22f1143c31,"Brown Sugar, Durazno, Valentina Lip Tint",3,135,60,Successful
"30/5/2021, 12:08:25 PM",INR,527.5,Single payment,Razorpay,Calangute,eCom Platform,0ff48ca1-6f73-4206-85b0-da4da4ac8e07,Woody Select an Option:Cylindrical Tube,1,82.5,60,Successful
"30/5/2021, 11:59:15 AM",INR,272.5,Single payment,Razorpay,Bangalore,eCom Platform,282206de-ee1f-4f8f-8224-2d425bc8a3c4,Ruby Select an Option:Squeeze Tube,1,37.5,60,Successful
"30/5/2021, 11:58:19 AM",INR,311.25,Single payment,Offline Payments,Patna,eCom Platform,14b839d6-3756-4b64-b4d9-6ab037fc6f81,Two-sided love Sample,1,33.75,120,Successful
"30/5/2021, 11:52:57 AM",INR,718.75,Single payment,Razorpay,greater noida,eCom Platform,126221e0-9ff2-4dd3-9518-87ff7671dfc3,"Lip Plumper Select an Option:Sample Gloss, Brown Sugar, Kiwi Punch Select an Option:Squeeze Tube",3,116.25,60,Successful
"30/5/2021, 07:27:23 AM",INR,610,Single payment,Offline Payments,North 24 Parganas,eCom Platform,de4e251c-ace0-41c8-b3b9-86a181873eac,Woody Select an Option:Cylindrical Tube,1,,60,Successful
"30/5/2021, 03:37:39 AM",INR,510,Single payment,Razorpay,Sitapur,eCom Platform,5f7ff870-908a-4a93-b6ea-dfaaf83bd4ab,"Bitchy Peachy Select an Option:Sample Gloss, Lucid Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss",3,,60,Successful
"29/5/2021, 04:45:07 PM",INR,210,Single payment,Razorpay,Mumbai,eCom Platform,a65fea16-1af7-4444-accf-38fac879976c,Woody Select an Option:Sample Gloss,1,,60,Successful
"29/5/2021, 11:15:46 AM",INR,385,Single payment,Razorpay,Chandigarh,eCom Platform,1de9001f-c9e9-418e-97d7-d667f0417abe,Valentina Lip Tint,1,,60,Successful
"29/5/2021, 03:05:11 AM",INR,"1,100.00",Single payment,Razorpay,udupi,eCom Platform,d22e4cdb-2ad1-4171-9dc2-15fd208eeb43,"Lucid Select an Option:Cylindrical Tube, Bitchy Peachy Select an Option:Cylindrical Tube",2,,,Successful
"28/5/2021, 01:35:14 PM",INR,960,Single payment,Razorpay,Noida,eCom Platform,eb5482d3-9cf4-440b-9c4e-a6b8faaf23e8,"Moonlight Select an Option:Squeeze Tube, Golden Hour Select an Option:Squeeze Tube",4,100,60,Successful
"28/5/2021, 05:39:30 AM",INR,"1,350.00",Single payment,Razorpay,Mumbai,eCom Platform,056f24c8-f8d2-4d65-b4ef-ecd8838c5b75,"Lip and Eye mask Bundle, Lip Plumper Select an Option:Cylindrical Tube, Euphoria Select an Option:Cylindrical Tube",3,,,Successful
"28/5/2021, 04:29:32 AM",INR,"2,722.50",Single payment,Razorpay,Noida,eCom Platform,c9e38b0f-1eca-4852-92d1-4ed98973f73e,"Lip Plumper Select an Option:Sample Gloss, Bubblegum Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube, Make your own sample Bundle Gloss 5:Golden hour | Gloss 4:Euphoria | Gloss 3:Lucid | Gloss 2:Starlight | Gloss 1:Moonlight, Ruby Select an Option:Squeeze Tube, Golden Hour Select an Option:Squeeze Tube, Tan Lip Balm, Lucid Select an Option:Squeeze Tube, 24K rose, Starlight Squeeze Tube",10,302.5,,Successful
"27/5/2021, 05:05:36 PM",INR,385,Single payment,Razorpay,Kolkata,eCom Platform,bb89d22a-caa5-4e9c-8488-ca25359ae7b1,Valentina Lip Tint,1,,60,Successful
"27/5/2021, 01:12:47 PM",INR,903.75,Single payment,Offline Payments,Sultanpur,eCom Platform,9f6a4901-2a74-463c-9559-20d2fa0011b2,"Woody Select an Option:Squeeze Tube, Ruby Select an Option:Squeeze Tube, Valentina Lip Tint",3,41.25,120,Successful
"27/5/2021, 11:27:49 AM",INR,310,Single payment,Razorpay,Galiakot,eCom Platform,b3a760f6-a25b-4314-a83a-4a825409151d,Moonlight Select an Option:Squeeze Tube,1,,60,Successful
"27/5/2021, 02:38:47 AM",INR,772.5,Single payment,Razorpay,Delhi,eCom Platform,c459ab51-8382-4983-9689-8e2165882b27,"Sangria Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",3,37.5,60,Successful
"26/5/2021, 01:59:30 PM",INR,667.5,Single payment,Razorpay,Pune,eCom Platform,ac1eb81c-d1e8-413b-b510-3590b86285fd,"Valentina Lip Tint, Lip and Eye mask Bundle, Nudes Select an Option:Sample Gloss",3,67.5,60,Successful
"25/5/2021, 02:02:11 PM",INR,310,Single payment,Offline Payments,Haldwani,eCom Platform,d2776b71-3131-4429-9b2d-ad9542486a8e,Euphoria Select an Option:Squeeze Tube,1,,60,Successful
"25/5/2021, 01:58:34 PM",INR,"1,100.00",Single payment,Offline Payments,Pune,eCom Platform,8129ff20-8b42-4640-a5a6-b6074153386b,"Woody Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube",2,,,Successful
"25/5/2021, 01:49:40 PM",INR,"2,525.00",Single payment,Offline Payments,Mumbai,eCom Platform,b3683076-89dd-4c08-88ad-ead1346ff88a,"Woody Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube, Ruby Select an Option:Big doe wand, Vampire's Kiss",5,,,Successful
"25/5/2021, 01:42:19 PM",INR,"1,170.00",Single payment,Offline Payments,Mumbai,eCom Platform,0daeadae-6549-4e28-96d4-c5f48248d3b2,"Woody Select an Option:Cylindrical Tube, Ruby Select an Option:Squeeze Tube, Sangria Select an Option:Big doe wand",3,130,,Successful
"25/5/2021, 01:20:51 PM",INR,"1,525.00",Single payment,Offline Payments,Indore,eCom Platform,9a5a87ca-a760-4213-9acd-42cf127e2193,"Moonlight Select an Option:Big doe wand, 24K rose, Bubblegum Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube, Ruby Select an Option:Sample Gloss",5,,,Successful
"25/5/2021, 01:11:38 PM",INR,610,Single payment,Offline Payments,"Candolim, Anna Vaddo",eCom Platform,01637889-4395-4035-ab75-76d5f1ca9235,Bitchy Peachy Select an Option:Cylindrical Tube,1,,60,Successful
"25/5/2021, 01:06:19 PM",INR,635,Single payment,Offline Payments,New Delhi,eCom Platform,f83a47dd-8bc9-4374-83c7-ed2bc9d7c378,"Sangria Select an Option:Squeeze Tube, Valentina Lip Tint",2,,60,Successful
"25/5/2021, 01:03:45 PM",INR,832.5,Single payment,Offline Payments,Nagur,eCom Platform,75ac9904-1021-405f-aa89-c9e23a33e9d3,"Lucid Select an Option:Cylindrical Tube, Lip and Eye mask Bundle",2,37.5,120,Successful
"25/5/2021, 01:00:38 PM",INR,610,Single payment,Offline Payments,Hyderbad,eCom Platform,d15ce008-eb66-42c2-a9d9-7d04c3a4b447,Ruby Select an Option:Cylindrical Tube,1,,60,Successful
"25/5/2021, 10:04:08 AM",INR,240,Single payment,Razorpay,Bahraich,eCom Platform,b349720e-7e7c-456e-aafb-b7e5950e27de,Lip and Eye mask Bundle,1,20,60,Declined
"25/5/2021, 08:38:50 AM",INR,285,Single payment,Razorpay,New Delhi,eCom Platform,5f8af688-c848-45d4-8f3c-36fc153b911d,Ruby Select an Option:Squeeze Tube,1,25,60,Successful
"25/5/2021, 05:31:48 AM",INR,810,Single payment,Razorpay,NEW DELHI,eCom Platform,9f543467-39de-4c24-bb7c-7e9807b260ae,"Lucid Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Golden Hour Select an Option:Sample Gloss",5,,60,Successful
"25/5/2021, 01:40:42 AM",INR,310,Single payment,Offline Payments,Faridabad,eCom Platform,1ad470c3-2022-41ae-b047-292477672036,Woody Select an Option:Squeeze Tube,1,,60,Successful
"24/5/2021, 03:22:38 PM",INR,195,Single payment,Razorpay,Chennai,eCom Platform,de1bb49c-9d1a-4679-acca-2a3e298c3b09,Woody Select an Option:Sample Gloss,1,15,60,Successful
"24/5/2021, 09:26:20 AM",INR,"2,075.00",Single payment,Offline Payments,Noida,eCom Platform,035653b0-9177-45b6-83fc-d1cf7bfea0c7,"Brown Sugar, 24K rose, Lavendor Lip Oil, Lucid Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",7,,,Successful
"24/5/2021, 07:44:57 AM",INR,"2,000.00",Single payment,Offline Payments,Bhilai,eCom Platform,a95a8c1a-9a6b-4246-95cd-824958745bab,"Lip Care Bundle Lip Scrub:Two-sided Love | Lip Oil:Vampire's Kiss | Lip Balm:Durazno, Sangria Select an Option:Squeeze Tube, Bitchy Peachy Select an Option:Squeeze Tube, Kiwi Punch Select an Option:Big doe wand",4,,,Successful
"24/5/2021, 07:23:36 AM",INR,385,Single payment,Razorpay,Pune,eCom Platform,8d2a8e46-762c-4cb7-a149-d45814630365,Valentina Lip Tint,1,,60,Successful
"24/5/2021, 06:38:17 AM",INR,"2,225.00",Single payment,Offline Payments,Bengaluru,eCom Platform,d0b5c22e-fff5-4ab5-a059-dab07e4ef151,"Lip Plumper Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube, Baddie, ANGELIC, Brown Sugar",5,,,Successful
"24/5/2021, 05:58:27 AM",INR,772.5,Single payment,Razorpay,Hyderabad,eCom Platform,cced13fb-ac42-47c4-8b71-cbdeffb4a74b,"Woody Select an Option:Squeeze Tube, Lucid Select an Option:Squeeze Tube, Bitchy Peachy Select an Option:Squeeze Tube",3,37.5,60,Successful
"24/5/2021, 05:27:36 AM",INR,250,Single payment,Razorpay,Akola,eCom Platform,b83437c0-aaa6-4204-9044-8730865ec7ee,Lip Plumper Select an Option:Sample Gloss,1,10,60,Successful
"24/5/2021, 05:10:57 AM",INR,735,Single payment,Razorpay,Greater Noida,eCom Platform,5be1901b-eb0f-47d0-a6ae-70cce743fdb3,"Valentina Lip Tint, Lip Plumper Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss",3,,60,Successful
"24/5/2021, 05:09:30 AM",INR,"1,755.00",Single payment,Offline Payments,Bilaspur,eCom Platform,5661c884-49ca-4d68-8fca-556f4496f749,"Lip Plumper Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube, Bubblegum Select an Option:Cylindrical Tube, Tan Lip Balm",4,195,,Successful
"24/5/2021, 03:49:45 AM",INR,410,Single payment,Razorpay,Kolkata,eCom Platform,b7234f23-fbd4-4d2e-bf95-e5aabe2ce998,"Woody Select an Option:Sample Gloss, Euphoria Select an Option:Sample Gloss, Bubblegum Select an Option:Sample Gloss",3,,60,Successful
"24/5/2021, 03:44:04 AM",INR,310,Single payment,Razorpay,Nagpur,eCom Platform,42c1ce69-ff73-4961-8ef8-b8f31016b95a,Bubblegum Select an Option:Squeeze Tube,1,,60,Successful
"24/5/2021, 03:43:42 AM",INR,"1,192.50",Single payment,Razorpay,Greater Noida,eCom Platform,649b8fc4-ac2d-408c-8bd8-eae89fa93250,"Valentina Lip Tint, Sangria Select an Option:Squeeze Tube, Woody Select an Option:Squeeze Tube, Lucid Select an Option:Squeeze Tube, Ruby Select an Option:Squeeze Tube",5,132.5,,Successful
"24/5/2021, 03:40:29 AM",INR,"2,722.50",Single payment,Offline Payments,Howrah,eCom Platform,6811068d-cd55-477b-b4d9-58dc23f05e73,"Sangria Select an Option:Cylindrical Tube, Woody Select an Option:Cylindrical Tube, Golden Hour Select an Option:Cylindrical Tube, 24K rose Lip Oil Gloss Select an Option:Cylindrical Tube, Ruby Lip Balm, Valentina Lip Tint, Durazno",7,302.5,,Successful
"24/5/2021, 03:32:09 AM",INR,270,Single payment,Offline Payments,Banglore,eCom Platform,1871f663-48fc-4163-89cc-38818c0bf9f6,Moonlight Select an Option:Sample Gloss,1,,120,Successful
"24/5/2021, 03:28:26 AM",INR,285,Single payment,Razorpay,New Delhi,eCom Platform,66af14cf-46b9-4dc2-9ad5-69bad05cc29b,Bubblegum Select an Option:Squeeze Tube,1,25,60,Successful
"24/5/2021, 03:27:41 AM",INR,"2,225.00",Single payment,Razorpay,New Delhi,eCom Platform,3340ec97-58c5-4ecd-93f4-c69664173749,"Lip Plumper Select an Option:Sample Gloss, Nudes Select an Option:Cylindrical Tube, Woody Select an Option:Cylindrical Tube, Lucid Select an Option:Cylindrical Tube, 24K rose",5,,,Successful
"24/5/2021, 03:26:14 AM",INR,610,Single payment,Razorpay,Trivandrum,eCom Platform,36911c84-9fa5-4752-9027-f7582229e37f,24K rose Lip Oil Gloss Select an Option:Cylindrical Tube,1,,60,Successful
"24/5/2021, 03:07:43 AM",INR,735,Single payment,Razorpay,New panvel,eCom Platform,d6cab328-8dc7-4c18-a9a9-656a94cf4c77,"24K rose Lip Oil Gloss Select an Option:Cylindrical Tube, Lip and Eye mask Bundle",2,75,60,Successful
"24/5/2021, 02:57:57 AM",INR,710,Single payment,Razorpay,Thane,eCom Platform,46507378-1a9b-49d5-8d58-642c122ee81a,"Brown Sugar, Valentina Lip Tint",2,,60,Successful
"24/5/2021, 02:56:03 AM",INR,297.5,Single payment,Razorpay,Jamshedpur,eCom Platform,de21fba6-9e3d-4243-8e29-0441671891fd,Woody Select an Option:Squeeze Tube,1,12.5,60,Successful
"23/5/2021, 02:43:35 PM",INR,310,Single payment,Razorpay,Dehradun,eCom Platform,520fb557-cd6f-4351-84e6-da9f0ea8c1d5,ANGELIC,1,,60,Successful
"23/5/2021, 11:19:04 AM",INR,685,Single payment,Razorpay,Mumbai,eCom Platform,c40c51ed-4e29-43df-8326-4de7b05ca99a,"24K rose, Tan Lip Balm",2,,60,Successful
"23/5/2021, 09:38:08 AM",INR,"1,120.00",Single payment,Offline Payments,Pune,eCom Platform,6412dd28-d8bd-4542-8de3-6b40acff098a,"Baddie, Golden Hour Select an Option:Big doe wand",2,,120,Successful
"22/5/2021, 03:56:55 AM",INR,560,Single payment,Offline Payments,Nagpur,eCom Platform,9851b976-11ba-429c-a1e2-64a80e661702,Kiwi Punch,1,,60,Successful
"19/5/2021, 09:31:10 AM",INR,297.5,Single payment,Razorpay,Chennai,eCom Platform,18fdeb91-eb48-428b-8f43-ffd6df7b93d5,Ruby Squeeze Tube,1,12.5,60,Successful
"19/5/2021, 03:31:39 AM",INR,370,Single payment,Offline Payments,Agra,eCom Platform,f086cc27-cc04-4750-b1b6-d483bc2b977c,Euphoria Squeeze Tube,1,,120,Successful
"18/5/2021, 10:54:35 AM",INR,935,Single payment,Razorpay,Akola,eCom Platform,5fabac33-54c9-4fd9-b88e-21821d4d1901,"Magic Potion, Ruby Lip Balm, Bubblegum Squeeze Tube",3,,60,Successful
"18/5/2021, 09:27:48 AM",INR,713.75,Single payment,Offline Payments,Hyderabad,eCom Platform,3ec0dad9-837e-45a1-8d9c-38fc769799b9,"24K rose, Bubblegum Squeeze Tube",2,31.25,120,Successful
"18/5/2021, 07:55:02 AM",INR,560,Single payment,Razorpay,Nagpur,eCom Platform,59604f7a-7be0-465a-b4e6-130a8390e8de,"Bubblegum Squeeze Tube, Euphoria Squeeze Tube",2,,60,Successful
"18/5/2021, 06:21:19 AM",INR,"1,050.00",Single payment,Offline Payments,New Delhi,eCom Platform,0e4aacd0-4aa9-4005-893b-0eeb4483040f,"Lucid Squeeze Tube, Moonlight, Nudes Sample",4,,,Successful
"18/5/2021, 04:03:57 AM",INR,560,Single payment,Razorpay,Calangute,eCom Platform,22d0911c-720a-4a21-bed7-b22e68fc629d,Ruby,1,,60,Successful
"17/5/2021, 09:54:26 AM",INR,560,Single payment,Razorpay,Etawah,eCom Platform,11b777c0-ccac-4e74-81de-a7fc6d13ea1b,"Woody Squeeze Tube, Ruby Squeeze Tube",2,,60,Successful
"17/5/2021, 05:52:50 AM",INR,320,Single payment,Offline Payments,Kanpur,eCom Platform,0e5d2825-f1d2-4272-acf5-57b86584b635,Lip and Eye mask Bundle,1,,120,Successful
"16/5/2021, 06:49:51 PM",INR,570,Single payment,Razorpay,Gurugram,eCom Platform,e8f645d2-21cc-4e96-bf73-6d53ab507e9d,"Eye Mask, Bitchy Peachy Sample",4,,60,Successful
"16/5/2021, 06:02:12 AM",INR,"1,450.00",Single payment,Offline Payments,Hyderabad,eCom Platform,ecd26a5f-b369-431e-bdea-0ad9e16ed738,"Lucid, Durazno, 24K rose, Valentina Lip Tint",4,,,Successful
"16/5/2021, 05:57:29 AM",INR,360,Single payment,Offline Payments,New Delhi,eCom Platform,c79a449e-f484-42a7-a71e-a05327a6bb12,"Bitchy Peachy Sample, Golden Hour Sample",2,,60,Successful
"16/5/2021, 03:47:24 AM",INR,276,Single payment,Razorpay,Jamshedpur,eCom Platform,98c2959a-0974-466f-9797-f4917d3e3874,"Lip Mask, Eye Mask",2,24,60,Successful
"16/5/2021, 03:00:10 AM",INR,320,Single payment,Offline Payments,Jalpaiguri,eCom Platform,935fdcad-d6b0-4291-a08a-962df885e457,Lip and Eye mask Bundle,1,,120,Successful
"15/5/2021, 11:09:51 PM",INR,510,Single payment,Razorpay,Bengaluru,eCom Platform,40792482-5fb1-4b6a-823b-f356855a613d,"Moonlight Sample, Bitchy Peachy Sample, Nudes Sample",3,,60,Successful
"15/5/2021, 09:29:20 AM",INR,370,Single payment,Offline Payments,Kolkata,eCom Platform,2a14a8b1-e0c5-4819-848b-a26d4d7c25e5,Ruby Squeeze Tube,1,,120,Successful
"15/5/2021, 08:52:53 AM",INR,310,Single payment,Offline Payments,Lucknow,eCom Platform,0048df5b-aef0-4378-96eb-ad4c19d27d1e,Ruby Squeeze Tube,1,,60,Successful
"15/5/2021, 08:08:19 AM",INR,"1,400.00",Single payment,Razorpay,Chennai,eCom Platform,0ee2a190-6b2e-4a0f-9fab-009fa0bd2f41,"Woody, Ruby, 24K rose Lip Oil Gloss Squeeze Tube, Sangria Sample",4,,,Successful
"15/5/2021, 07:50:12 AM",INR,667.5,Single payment,Offline Payments,Gangtok,eCom Platform,4d2d2ee4-6ca4-484c-8dc2-92c06632910a,"Woody Sample, Bitchy Peachy Sample, 24K rose",3,67.5,60,Successful
"15/5/2021, 05:53:59 AM",INR,920,Single payment,Offline Payments,Guwahati,eCom Platform,c7a5228b-4ad0-402f-8afd-761e9adb693c,"Woody, ANGELIC",2,,120,Successful
"15/5/2021, 05:27:07 AM",INR,860,Single payment,Razorpay,New Delhi,eCom Platform,48d36ee2-ce51-427d-aa61-cff6878332c1,"Nudes Squeeze Tube, Woody Sample, Sangria Sample, Bitchy Peachy Squeeze Tube",4,,60,Successful
"15/5/2021, 01:24:00 AM",INR,285,Single payment,Razorpay,Kolkata,eCom Platform,e1f773f5-0ee1-4468-b699-e238590c1c6e,Woody Squeeze Tube,1,25,60,Successful
"14/5/2021, 12:30:05 PM",INR,270,Single payment,Offline Payments,Sasaram,eCom Platform,58134e97-38f1-4f13-bb38-af6ff72b1cbc,Euphoria Sample,1,,120,Successful
"14/5/2021, 11:03:35 AM",INR,495,Single payment,Offline Payments,Howrah,eCom Platform,ba102e11-b92c-4ca6-99b2-b10c41c730d7,Magic Potion,1,,120,Successful
"14/5/2021, 11:00:03 AM",INR,"3,200.00",Single payment,Offline Payments,Howrah,eCom Platform,002ac29c-b47c-40b6-b216-db64836e2c72,"Brown Sugar, Kiwi Punch Squeeze Tube, Vampire's Kiss, Euphoria, Bitchy Peachy, Woody, Golden Hour Squeeze Tube, Bubblegum Squeeze Tube, Nudes Squeeze Tube",9,,,Successful
"14/5/2021, 06:46:20 AM",INR,285,Single payment,Razorpay,New panvel,eCom Platform,92a90c88-2ec8-486b-a9b4-58781b0469c9,Woody Squeeze Tube,1,25,60,Successful
"14/5/2021, 05:49:01 AM",INR,"1,500.00",Single payment,Offline Payments,Mangalore,eCom Platform,bbf08e63-f171-4991-9ff7-b53fb8ea4639,"Bubblegum, Euphoria, Moonlight",3,,,Successful
"14/5/2021, 02:46:12 AM",INR,"1,125.00",Single payment,Offline Payments,Howrah,eCom Platform,39d78d24-a68a-4fd7-b32a-10d4148cf4e3,"Nudes Squeeze Tube, Golden Hour Squeeze Tube, Moonlight Squeeze Tube, 24K rose",4,,,Successful
"14/5/2021, 02:43:11 AM",INR,560,Single payment,Offline Payments,Nagpur,eCom Platform,499d919d-3880-46da-adf6-8bc641a60dbe,Ruby,1,,60,Successful
"13/5/2021, 02:47:31 PM",INR,595,Single payment,Offline Payments,Kanpur,eCom Platform,fcd6b13b-f69b-459b-b962-67bdc6e55317,"Two-sided love Sample, Woody Squeeze Tube",2,,120,Successful
"13/5/2021, 01:49:52 PM",INR,"4,950.00",Single payment,Razorpay,Kolkata,eCom Platform,f71a3f44-d687-4404-80a4-2daa14104c22,"Kiwi Punch Sample, Sangria Sample, Euphoria, Magic Potion, 24K rose, Bitchy Peachy, Baddie, Bubblegum, Ruby, Golden Hour, Lucid Squeeze Tube, Moonlight Squeeze Tube, Nudes Squeeze Tube, Woody Sample",14,,,Successful
"13/5/2021, 12:35:07 PM",INR,285,Single payment,Razorpay,Itanagar,eCom Platform,4096e668-2318-4a55-9c5c-b671be992bf1,Woody Squeeze Tube,1,25,60,Successful
"13/5/2021, 09:15:59 AM",INR,"1,475.00",Single payment,Offline Payments,Margao,eCom Platform,567b7120-62a3-4873-9c62-90978e6710d2,"Magic Potion, Sangria Sample, 24K rose Lip Oil Gloss Squeeze Tube, Brown Sugar, 24K rose",5,,,Successful
"13/5/2021, 05:34:08 AM",INR,"1,020.00",Single payment,Offline Payments,Bilaspur,eCom Platform,2129278f-2ee1-4350-8abe-9484cda3addd,"Sangria Sample, Euphoria Sample, Nudes Sample, Moonlight Sample, Bubblegum Sample, Ruby Lip Balm",6,100,120,Successful
"13/5/2021, 05:06:19 AM",INR,320,Single payment,Offline Payments,Chennai,eCom Platform,3d3cb4a6-3b4e-4f63-8645-5158f4e9f15a,Lip and Eye mask Bundle,1,,120,Successful
"13/5/2021, 05:02:06 AM",INR,620,Single payment,Offline Payments,Pune,eCom Platform,02a8289f-5add-4a72-815c-7a718eba349e,"Ruby Squeeze Tube, Bubblegum Squeeze Tube",2,,120,Successful
"13/5/2021, 04:58:15 AM",INR,310,Single payment,Offline Payments,Amritsar,eCom Platform,fca9ec1e-ce0a-4ffb-a36f-bb8206ef5ca2,Durazno,1,,60,Successful
"13/5/2021, 04:50:04 AM",INR,"1,120.00",Single payment,Offline Payments,Pune,eCom Platform,c0566308-fcdb-4a46-8c39-b9cad54cefa6,"Lucid, Nudes",2,,120,Successful
"13/5/2021, 04:46:12 AM",INR,310,Single payment,Offline Payments,Delhi,eCom Platform,89207e7d-0049-4559-aa57-416cf76bbb30,Lucid Squeeze Tube,1,,60,Successful
"13/5/2021, 04:41:55 AM",INR,"1,250.00",Single payment,Offline Payments,Etah,eCom Platform,ee796575-5707-463d-9a77-6f6214ae597b,"Sangria Squeeze Tube, 24K rose Lip Oil Gloss Squeeze Tube, Woody Squeeze Tube, Bubblegum Squeeze Tube, Golden Hour Squeeze Tube",5,,,Successful
"13/5/2021, 04:34:47 AM",INR,310,Single payment,Offline Payments,Gurugram,eCom Platform,5fa0cd43-1d16-4db7-9923-c841d420e786,24K rose Lip Oil Gloss Squeeze Tube,1,,60,Successful
"13/5/2021, 04:29:07 AM",INR,935,Single payment,Offline Payments,Mumbai,eCom Platform,dea922d0-87f8-4853-a9f5-72d77a486e03,"Lavendor Lip Oil, 24K rose Lip Oil Gloss",2,,60,Successful
"13/5/2021, 04:25:29 AM",INR,"1,060.00",Single payment,Offline Payments,Pune,eCom Platform,ad2e971e-a3d9-4a2c-b3bb-79ef0f77de2d,"24K rose Lip Oil Gloss, Sangria",2,,60,Successful
"13/5/2021, 04:21:17 AM",INR,310,Single payment,Offline Payments,Gurugram,eCom Platform,63e74194-b35c-4ef0-b591-5f4283b3c2d0,Moonlight Squeeze Tube,1,,60,Successful
"13/5/2021, 04:18:35 AM",INR,310,Single payment,Offline Payments,Pune,eCom Platform,36b1d2ea-1082-4904-86d6-139444812d0a,Sangria Squeeze Tube,1,,60,Successful
"13/5/2021, 04:14:49 AM",INR,560,Single payment,Offline Payments,Thiruvanathapuram,eCom Platform,652ca61e-2883-4090-8b18-7d852fe37e5c,Bubblegum,1,,60,Successful
